Time,F-5
8972.93744,-14.50497102
8974.3522,-14.50497102
8975.76696,-14.50497102
8977.18171,-14.50497102
8978.59647,-14.50497102
8980.01123,-14.50497102
8981.42598,-14.50497102
8982.84074,-14.50497102
8984.25549,-14.50497102
8985.67025,-14.50497102
8987.08501,-14.50497102
8988.49976,-14.50497102
8989.91452,-14.50497102
8991.32928,-14.50497102
8992.74403,-14.50497102
8994.15879,-14.50497102
8995.57354,-14.50497102
8996.9883,-14.50497102
8998.40306,-14.50497102
8999.81781,-14.50497102
9001.23257,-14.50497102
9002.64733,-14.50497102
9004.06208,-14.50497102
9005.47684,-14.50497102
9006.89159,-14.50497102
9008.30635,-14.50497102
9009.72111,-14.50497102
9011.13586,-14.50497102
9012.55062,-14.50497102
9013.96538,-14.50497102
9015.38013,-14.50497102
9016.79489,-14.50497102
9018.20964,-14.50497102
9019.6244,-14.50497102
9021.03916,-14.50497102
9022.45391,-14.50497102
9023.86867,-14.50497102
9025.28343,-14.50497102
9026.69818,-14.50497102
9028.11294,-14.50497102
9029.52769,-14.50497102
9030.94245,-14.50497102
9032.35721,-14.50497102
9033.77196,-14.50497102
9035.18672,-14.50497102
9036.60148,-14.50497102
9038.01623,-14.50497102
9039.43099,-14.50497102
9040.84574,-14.50497102
9042.2605,-14.50497102
9043.67526,-14.50497102
9045.09001,-14.50497102
9046.50477,-14.50497102
9047.91953,-14.50497102
9049.33428,-14.50497102
9050.74904,-14.50497102
9052.16379,-14.50497102
9053.57855,-14.50497102
9054.99331,-14.50497102
9056.40806,-14.50497102
9057.82282,-14.50497102
9059.23758,-14.50497102
9060.65233,-14.50497102
9062.06709,-14.50497102
9063.48184,-14.50497102
9064.8966,-14.50497102
9066.31136,-14.50497102
9067.72611,-14.50497102
9069.14087,-14.50497102
9070.55563,-14.50497102
9071.97038,-14.50497102
9073.38514,-14.50497102
9074.79989,-14.50497102
9076.21465,-14.50497102
9077.62941,-14.50497102
9079.04416,-14.50497102
9080.45892,-14.50497102
9081.87368,-14.50497102
9083.28843,-14.50497102
9084.70319,-14.50497102
9086.11794,-14.50497102
9087.5327,-14.50497102
9088.94746,-14.50497102
9090.36221,-14.50497102
9091.77697,-14.50497102
9093.19173,-14.50497102
9094.60648,-14.50497102
9096.02124,-14.50497102
9097.436,-14.50497102
9098.85075,-14.50497102
9100.26551,-14.50497102
9101.68026,-14.50497102
9103.09502,-14.50497102
9104.50978,-14.50497102
9105.92453,-14.50497102
9107.33929,-14.50497102
9108.75405,-14.50497102
9110.1688,-14.50497102
9111.58356,-14.50497102
9112.99831,-14.50497102
9114.41307,-14.50497102
9115.82783,-14.50497102
9117.24258,-14.50497102
9118.65734,-14.50497102
9120.0721,-14.50497102
9121.48685,-14.50497102
9122.90161,-14.50497102
9124.31636,-14.50497102
9125.73112,-14.50497102
9127.14588,-14.50497102
9128.56063,-14.50497102
9129.97539,-14.50497102
9131.39015,-14.50497102
9132.8049,-14.50497102
9134.21966,-14.50497102
9135.63441,-14.50497102
9137.04917,-14.50497102
9138.46393,-14.50497102
9139.87868,-14.50497102
9141.29344,-14.50497102
9142.7082,-14.50497102
9144.12295,-14.50497102
9145.53771,-14.50497102
9146.95246,-14.50497102
9148.36722,-14.50497102
9149.78198,-14.50497102
9151.19673,-14.50497102
9152.61149,-14.50497102
9154.02625,-14.50497102
9155.441,-14.50497102
9156.85576,-14.50497102
9158.27051,-14.50497102
9159.68527,-14.50497102
9161.10003,-14.50497102
9162.51478,-14.50497102
9163.92954,-14.50497102
9165.3443,-14.50497102
9166.75905,-14.50497102
9168.17381,-14.50497102
9169.58856,-14.50497102
9171.00332,-14.50497102
9172.41808,-14.50497102
9173.83283,-14.50497102
9175.24759,-14.50497102
9176.66235,-14.50497102
9178.0771,-14.50497102
9179.49186,-14.50497102
9180.90661,-14.50497102
9182.32137,-14.50497102
9183.73613,-14.50497102
9185.15088,-14.50497102
9186.56564,-14.50497102
9187.9804,-14.50497102
9189.39515,-14.50497102
9190.80991,-14.50497102
9192.22466,-14.50497102
9193.63942,-14.50497102
9195.05418,-14.50497102
9196.46893,-14.50497102
9197.88369,-14.50497102
9199.29845,-14.50497102
9200.7132,-14.50497102
9202.12796,-14.50497102
9203.54271,-14.50497102
9204.95747,-14.50497102
9206.37223,-14.50497102
9207.78698,-14.50497102
9209.20174,-14.50497102
9210.6165,-14.50497102
9212.03125,-14.50497102
9213.44601,-14.50497102
9214.86076,-14.50497102
9216.27552,-14.50497102
9217.69028,-14.50497102
9219.10503,-14.50497102
9220.51979,-14.50497102
9221.93455,-14.50497102
9223.3493,-14.50497102
9224.76406,-14.50497102
9226.17881,-14.50497102
9227.59357,-14.50497102
9229.00833,-14.50497102
9230.42308,-14.50497102
9231.83784,-14.50497102
9233.2526,-14.50497102
9234.66735,-14.50497102
9236.08211,-14.50497102
9237.49686,-14.50497102
9238.91162,-14.50497102
9240.32638,-14.50497102
9241.74113,-14.50497102
9243.15589,-14.50497102
9244.57065,-14.50497102
9245.9854,-14.50497102
9247.40016,-14.50497102
9248.81491,-14.50497102
9250.22967,-14.50497102
9251.64443,-14.50497102
9253.05918,-14.50497102
9254.47394,-14.50497102
9255.8887,-14.50497102
9257.30345,-14.50497102
9258.71821,-14.50497102
9260.13297,-14.50497102
9261.54772,-14.50497102
9262.96248,-14.50497102
9264.37723,-14.50497102
9265.79199,-14.50497102
9267.20675,-14.50497102
9268.6215,-14.50497102
9270.03626,-14.50497102
9271.45102,-14.50497102
9272.86577,-14.50497102
9274.28053,-14.50497102
9275.69528,-14.50497102
9277.11004,-14.50497102
9278.5248,-14.50497102
9279.93955,-14.50497102
9281.35431,-14.50497102
9282.76907,-14.50497102
9284.18382,-14.50497102
9285.59858,-14.50497102
9287.01333,-14.50497102
9288.42809,-14.50497102
9289.84285,-14.50497102
9291.2576,-14.50497102
9292.67236,-14.50497102
9294.08712,-14.50497102
9295.50187,-14.50497102
9296.91663,-14.50497102
9298.33138,-14.50497102
9299.74614,-14.50497102
9301.1609,-14.50497102
9302.57565,-14.50497102
9303.99041,-14.50497102
9305.40517,-14.50497102
9306.81992,-14.50497102
9308.23468,-14.50497102
9309.64943,-14.50497102
9311.06419,-14.50497102
9312.47895,-14.50497102
9313.8937,-14.50497102
9315.30846,-14.50497102
9316.72322,-14.50497102
9318.13797,-14.50497102
9319.55273,-14.50497102
9320.96748,-14.50497102
9322.38224,-14.50497102
9323.797,-14.50497102
9325.21175,-14.50497102
9326.62651,-14.50497102
9328.04127,-14.50497102
9329.45602,-14.50497102
9330.87078,-14.50497102
9332.28553,-14.50497102
9333.70029,-14.50497102
9335.11505,-14.50497102
9336.5298,-14.50497102
9337.94456,-14.50497102
9339.35932,-14.50497102
9340.77407,-14.50497102
9342.18883,-14.50497102
9343.60358,-14.50497102
9345.01834,-14.50497102
9346.4331,-14.50497102
9347.84785,-14.50497102
9349.26261,-14.50497102
9350.67737,-14.50497102
9352.09212,-14.50497102
9353.50688,-14.50497102
9354.92163,-14.50497102
9356.33639,-14.50497102
9357.75115,-14.50497102
9359.1659,-14.50497102
9360.58066,-14.50497102
9361.99542,-14.50497102
9363.41017,-14.50497102
9364.82493,-14.50497102
9366.23968,-14.50497102
9367.65444,-14.50497102
9369.0692,-14.50497102
9370.48395,-14.50497102
9371.89871,-14.50497102
9373.31347,-14.50497102
9374.72822,-14.50497102
9376.14298,-14.50497102
9377.55773,-14.50497102
9378.97249,-14.50497102
9380.38725,-14.50497102
9381.802,-14.50497102
9383.21676,-14.50497102
9384.63152,-14.50497102
9386.04627,-14.50497102
9387.46103,-14.50497102
9388.87578,-14.50497102
9390.29054,-14.50497102
9391.7053,-14.50497102
9393.12005,-14.50497102
9394.53481,-14.50497102
9395.94957,-14.50497102
9397.36432,-14.50497102
9398.77908,-14.50497102
9400.19383,-14.50497102
9401.60859,-14.50497102
9403.02335,-14.50497102
9404.4381,-14.50497102
9405.85286,-14.50497102
9407.26762,-14.50497102
9408.68237,-14.50497102
9410.09713,-14.50497102
9411.51188,-14.50497102
9412.92664,-14.50497102
9414.3414,-14.50497102
9415.75615,-14.50497102
9417.17091,-14.50497102
9418.58567,-14.50497102
9420.00042,-14.50497102
9421.41518,-14.50497102
9422.82994,-14.50497102
9424.24469,-14.50497102
9425.65945,-14.50497102
9427.0742,-14.50497102
9428.48896,-14.50497102
9429.90372,-14.50497102
9431.31847,-14.50497102
9432.73323,-14.50497102
9434.14799,-14.50497102
9435.56274,-14.50497102
9436.9775,-14.50497102
9438.39225,-14.50497102
9439.80701,-14.50497102
9441.22177,-14.50497102
9442.63652,-14.50497102
9444.05128,-14.50497102
9445.46604,-14.50497102
9446.88079,-14.50497102
9448.29555,-14.50497102
9449.7103,-14.50497102
9451.12506,-14.50497102
9452.53982,-14.50497102
9453.95457,-14.50497102
9455.36933,-14.50497102
9456.78409,-14.50497102
9458.19884,-14.50497102
9459.6136,-14.50497102
9461.02835,-14.50497102
9462.44311,-14.50497102
9463.85787,-14.50497102
9465.27262,-14.50497102
9466.68738,-14.50497102
9468.10214,-14.50497102
9469.51689,-14.50497102
9470.93165,-14.50497102
9472.3464,-14.50497102
9473.76116,-14.50497102
9475.17592,-14.50497102
9476.59067,-14.50497102
9478.00543,-14.50497102
9479.42019,-14.50497102
9480.83494,-14.50497102
9482.2497,-14.50497102
9483.66445,-14.50497102
9485.07921,-14.50497102
9486.49397,-14.50497102
9487.90872,-14.50497102
9489.32348,-14.50497102
9490.73824,-14.50497102
9492.15299,-14.50497102
9493.56775,-14.50497102
9494.9825,-14.50497102
9496.39726,-14.50497102
9497.81202,-14.50497102
9499.22677,-14.50497102
9500.64153,-14.50497102
9502.05629,-14.50497102
9503.47104,-14.50497102
9504.8858,-14.50497102
9506.30055,-14.50497102
9507.71531,-14.50497102
9509.13007,-14.50497102
9510.54482,-14.50497102
9511.95958,-14.50497102
9513.37434,-14.50497102
9514.78909,-14.50497102
9516.20385,-14.50497102
9517.6186,-14.50497102
9519.03336,-14.50497102
9520.44812,-14.50497102
9521.86287,-14.50497102
9523.27763,-14.50497102
9524.69239,-14.50497102
9526.10714,-14.50497102
9527.5219,-14.50497102
9528.93665,-14.50497102
9530.35141,-14.50497102
9531.76617,-14.50497102
9533.18092,-14.50497102
9534.59568,-14.50497102
9536.01044,-14.50497102
9537.42519,-14.50497102
9538.83995,-14.50497102
9540.2547,-14.50497102
9541.66946,-14.50497102
9543.08422,-14.50497102
9544.49897,-14.50497102
9545.91373,-14.50497102
9547.32849,-14.50497102
9548.74324,-14.50497102
9550.158,-14.50497102
9551.57275,-14.50497102
9552.98751,-14.50497102
9554.40227,-14.50497102
9555.81702,-14.50497102
9557.23178,-14.50497102
9558.64654,-14.50497102
9560.06129,-14.50497102
9561.47605,-14.50497102
9562.8908,-14.50497102
9564.30556,-14.50497102
9565.72032,-14.50497102
9567.13507,-14.50497102
9568.54983,-14.50497102
9569.96459,-14.50497102
9571.37934,-14.50497102
9572.7941,-14.50497102
9574.20885,-14.50497102
9575.62361,-14.50497102
9577.03837,-14.50497102
9578.45312,-14.50497102
9579.86788,-14.50497102
9581.28264,-14.50497102
9582.69739,-14.50497102
9584.11215,-14.50497102
9585.52691,-14.50497102
9586.94166,-14.50497102
9588.35642,-14.50497102
9589.77117,-14.50497102
9591.18593,-14.50497102
9592.60069,-14.50497102
9594.01544,-14.50497102
9595.4302,-14.50497102
9596.84496,-14.50497102
9598.25971,-14.50497102
9599.67447,-14.50497102
9601.08922,-14.50497102
9602.50398,-14.50497102
9603.91874,-14.50497102
9605.33349,-14.50497102
9606.74825,-14.50497102
9608.16301,-14.50497102
9609.57776,-14.50497102
9610.99252,-14.50497102
9612.40727,-14.50497102
9613.82203,-14.50497102
9615.23679,-14.50497102
9616.65154,-14.50497102
9618.0663,-14.50497102
9619.48106,-14.50497102
9620.89581,-14.50497102
9622.31057,-14.50497102
9623.72532,-14.50497102
9625.14008,-14.50497102
9626.55484,-14.50497102
9627.96959,-14.50497102
9629.38435,-14.50497102
9630.79911,-14.50497102
9632.21386,-14.50497102
9633.62862,-14.50497102
9635.04337,-14.50497102
9636.45813,-14.50497102
9637.87289,-14.50497102
9639.28764,-14.50497102
9640.7024,-14.50497102
9642.11716,-14.50497102
9643.53191,-14.50497102
9644.94667,-14.50497102
9646.36142,-14.50497102
9647.77618,-14.50497102
9649.19094,-14.50497102
9650.60569,-14.50497102
9652.02045,-14.50497102
9653.43521,-14.50497102
9654.84996,-14.50497102
9656.26472,-14.50497102
9657.67947,-14.50497102
9659.09423,-14.50497102
9660.50899,-14.50497102
9661.92374,-14.50497102
9663.3385,-14.50497102
9664.75326,-14.50497102
9666.16801,-14.50497102
9667.58277,-14.50497102
9668.99752,-14.50497102
9670.41228,-14.50497102
9671.82704,-14.50497102
9673.24179,-14.50497102
9674.65655,-14.50497102
9676.07131,-14.50497102
9677.48606,-14.50497102
9678.90082,-14.50497102
9680.31557,-14.50497102
9681.73033,-14.50497102
9683.14509,-14.50497102
9684.55984,-14.50497102
9685.9746,-14.50497102
9687.38936,-14.50497102
9688.80411,-14.50497102
9690.21887,-14.50497102
9691.63362,-14.50497102
9693.04838,-14.50497102
9694.46314,-14.50497102
9695.87789,-14.50497102
9697.29265,-14.50497102
9698.70741,-14.50497102
9700.12216,-14.50497102
9701.53692,-14.50497102
9702.95167,-14.50497102
9704.36643,-14.50497102
9705.78119,-14.50497102
9707.19594,-14.50497102
9708.6107,-14.50497102
9710.02546,-14.50497102
9711.44021,-14.50497102
9712.85497,-14.50497102
9714.26972,-14.50497102
9715.68448,-14.50497102
9717.09924,-14.50497102
9718.51399,-14.50497102
9719.92875,-14.50497102
9721.34351,-14.50497102
9722.75826,-14.50497102
9724.17302,-14.50497102
9725.58777,-14.50497102
9727.00253,-14.50497102
9728.41729,-14.50497102
9729.83204,-14.50497102
9731.2468,-14.50497102
9732.66156,-14.50497102
9734.07631,-14.50497102
9735.49107,-14.50497102
9736.90583,-14.50497102
9738.32058,-14.50497102
9739.73534,-14.50497102
9741.15009,-14.50497102
9742.56485,-14.50497102
9743.97961,-14.50497102
9745.39436,-14.50497102
9746.80912,-14.50497102
9748.22388,-14.50497102
9749.63863,-14.50497102
9751.05339,-14.50497102
9752.46814,-14.50497102
9753.8829,-14.50497102
9755.29766,-14.50497102
9756.71241,-14.50497102
9758.12717,-14.50497102
9759.54193,-14.50497102
9760.95668,-14.50497102
9762.37144,-14.50497102
9763.78619,-14.50497102
9765.20095,-14.50497102
9766.61571,-14.50497102
9768.03046,-14.50497102
9769.44522,-14.50497102
9770.85998,-14.50497102
9772.27473,-14.50497102
9773.68949,-14.50497102
9775.10424,-14.50497102
9776.519,-14.50497102
9777.93376,-14.50497102
9779.34851,-14.50497102
9780.76327,-14.50497102
9782.17803,-14.50497102
9783.59278,-14.50497102
9785.00754,-14.50497102
9786.42229,-14.50497102
9787.83705,-14.50497102
9789.25181,-14.50497102
9790.66656,-14.50497102
9792.08132,-14.50497102
9793.49608,-14.50497102
9794.91083,-14.50497102
9796.32559,-14.50497102
9797.74034,-14.50497102
9799.1551,-14.50497102
9800.56986,-14.50497102
9801.98461,-14.50497102
9803.39937,-14.50497102
9804.81413,-14.50497102
9806.22888,-14.50497102
9807.64364,-14.50497102
9809.05839,-14.50497102
9810.47315,-14.50497102
9811.88791,-14.50497102
9813.30266,-14.50497102
9814.71742,-14.50497102
9816.13218,-14.50497102
9817.54693,-14.50497102
9818.96169,-14.50497102
9820.37644,-14.50497102
9821.7912,-14.50497102
9823.20596,-14.50497102
9824.62071,-14.50497102
9826.03547,-14.50497102
9827.45023,-14.50497102
9828.86498,-14.50497102
9830.27974,-14.50497102
9831.69449,-14.50497102
9833.10925,-14.50497102
9834.52401,-14.50497102
9835.93876,-14.50497102
9837.35352,-14.50497102
9838.76828,-14.50497102
9840.18303,-14.50497102
9841.59779,-14.50497102
9843.01254,-14.50497102
9844.4273,-14.50497102
9845.84206,-14.50497102
9847.25681,-14.50497102
9848.67157,-14.50497102
9850.08633,-14.50497102
9851.50108,-14.50497102
9852.91584,-14.50497102
9854.33059,-14.50497102
9855.74535,-14.50497102
9857.16011,-14.50497102
9858.57486,-14.50497102
9859.98962,-14.50497102
9861.40438,-14.50497102
9862.81913,-14.50497102
9864.23389,-14.50497102
9865.64864,-14.50497102
9867.0634,-14.50497102
9868.47816,-14.50497102
9869.89291,-14.50497102
9871.30767,-14.50497102
9872.72243,-14.50497102
9874.13718,-14.50497102
9875.55194,-14.50497102
9876.96669,-14.50497102
9878.38145,-14.50497102
9879.79621,-14.50497102
9881.21096,-14.50497102
9882.62572,-14.50497102
9884.04048,-14.50497102
9885.45523,-14.50497102
9886.86999,-14.50497102
9888.28474,-14.50497102
9889.6995,-14.50497102
9891.11426,-14.50497102
9892.52901,-14.50497102
9893.94377,-14.50497102
9895.35853,-14.50497102
9896.77328,-14.50497102
9898.18804,-14.50497102
9899.6028,-14.50497102
9901.01755,-14.50497102
9902.43231,-14.50497102
9903.84706,-14.50497102
9905.26182,-14.50497102
9906.67658,-14.50497102
9908.09133,-14.50497102
9909.50609,-14.50497102
9910.92085,-14.50497102
9912.3356,-14.50497102
9913.75036,-14.50497102
9915.16511,-14.50497102
9916.57987,-14.50497102
9917.99463,-14.50497102
9919.40938,-14.50497102
9920.82414,-14.50497102
9922.2389,-14.50497102
9923.65365,-14.50497102
9925.06841,-14.50497102
9926.48316,-14.50497102
9927.89792,-14.50497102
9929.31268,-14.50497102
9930.72743,-14.50497102
9932.14219,-14.50497102
9933.55695,-14.50497102
9934.9717,-14.50497102
9936.38646,-14.50497102
9937.80121,-14.50497102
9939.21597,-14.50497102
9940.63073,-14.50497102
9942.04548,-14.50497102
9943.46024,-14.50497102
9944.875,-14.50497102
9946.28975,-14.50497102
9947.70451,-14.50497102
9949.11926,-14.50497102
9950.53402,-14.50497102
9951.94878,-14.50497102
9953.36353,-14.50497102
9954.77829,-14.50497102
9956.19305,-14.50497102
9957.6078,-14.50497102
9959.02256,-14.50497102
9960.43731,-14.50497102
9961.85207,-14.50497102
9963.26683,-14.50497102
9964.68158,-14.50497102
9966.09634,-14.50497102
9967.5111,-14.50497102
9968.92585,-14.50497102
9970.34061,-14.50497102
9971.75536,-14.50497102
9973.17012,-14.50497102
9974.58488,-14.50497102
9975.99963,-14.50497102
9977.41439,-14.50497102
9978.82915,-14.50497102
9980.2439,-14.50497102
9981.65866,-14.50497102
9983.07341,-14.50497102
9984.48817,-14.50497102
9985.90293,-14.50497102
9987.31768,-14.50497102
9988.73244,-14.50497102
9990.1472,-14.50497102
9991.56195,-14.50497102
9992.97671,-14.50497102
9994.39146,-14.50497102
9995.80622,-14.50497102
9997.22098,-14.50497102
9998.63573,-14.50497102
10000.05049,-14.50497102
10001.46525,-14.50497102
10002.88,-14.50497102
10004.29476,-14.50497102
10005.70951,-14.50497102
10007.12427,-14.50497102
10008.53903,-14.50497102
